Season,Week,Tm_name,Date,Win,OT,Home,Opp_Name,Tm_Pts,Opp_Pts,Spread,Total,Actual_Total,Div_Game
2015,6,CLT,18-Oct,0,0,1,NWE,27,34,9.5,54.5,61,0
2015,7,CLT,25-Oct,0,0,1,NOR,21,27,-4,52,48,0
2015,8,CLT,2-Nov,0,1,0,CAR,26,29,6.5,46.5,55,0
2015,9,CLT,8-Nov,1,0,1,DEN,27,24,5.5,45.5,51,0
2015,11,CLT,22-Nov,1,0,0,ATL,24,21,4.5,47.5,45,0
2015,12,CLT,29-Nov,1,0,1,TAM,25,12,-3,46,37,0
2015,13,CLT,6-Dec,0,0,0,PIT,10,45,7.5,49,55,0
2015,14,CLT,13-Dec,0,0,0,JAX,16,51,1.5,46,67,2
2015,15,CLT,20-Dec,0,0,1,HTX,10,16,-1.5,42,26,2
2015,16,CLT,27-Dec,1,0,0,MIA,18,12,2.5,43,30,0
2015,17,CLT,3-Jan,1,0,1,OTI,30,24,-4.5,39,54,2
2015,1,JAX,13-Sep,0,0,1,CAR,9,20,3,40.5,29,0
2015,2,JAX,20-Sep,1,0,1,MIA,23,20,6,41.5,43,0
2015,3,JAX,27-Sep,0,0,0,NWE,17,51,13.5,49,68,0
2015,4,JAX,4-Oct,0,1,0,CLT,13,16,9.5,48,29,1
2015,5,JAX,11-Oct,0,0,0,TAM,31,38,2.5,41.5,69,0
2015,6,JAX,18-Oct,0,0,1,HTX,20,31,-2.5,43,51,1
2015,7,JAX,25-Oct,1,0,1,BUF,34,31,4,41,65,0
2015,9,JAX,8-Nov,0,0,0,NYJ,23,28,8,42,51,0
2015,10,JAX,15-Nov,1,0,0,RAV,22,20,5,47.5,42,0
2015,11,JAX,19-Nov,1,0,1,OTI,19,13,-2.5,43,32,1
2015,12,JAX,29-Nov,0,0,1,SDG,25,31,-4.5,46.5,56,0
2015,13,JAX,6-Dec,0,0,0,OTI,39,42,2.5,43.5,81,2
2015,14,JAX,13-Dec,1,0,1,CLT,51,16,-1.5,46,67,2
2015,15,JAX,20-Dec,0,0,1,ATL,17,23,-3,49,40,0
2015,16,JAX,27-Dec,0,0,0,NOR,27,38,3,51.5,65,0
2015,17,JAX,3-Jan,0,0,0,HTX,6,30,6.5,45.5,36,2
2015,1,KAN,13-Sep,1,0,0,HTX,27,20,1,41,47,0
2015,2,KAN,17-Sep,0,0,1,DEN,24,31,-3,42,55,1
2015,3,KAN,28-Sep,0,0,0,GNB,28,38,6,49,66,0
2015,4,KAN,4-Oct,0,0,0,CIN,21,36,3.5,45,57,0
2015,5,KAN,11-Oct,0,0,1,CHI,17,18,-9,45,35,0
2015,6,KAN,18-Oct,0,0,0,MIN,10,16,3.5,43,26,0
2015,7,KAN,25-Oct,1,0,1,PIT,23,13,-3,43,36,0
2015,8,KAN,1-Nov,1,0,1,DET,45,10,-3.5,45,55,0
2015,10,KAN,15-Nov,1,0,0,DEN,29,13,4.5,42,42,2
2015,11,KAN,22-Nov,1,0,0,SDG,33,3,-3,45,36,1
2015,12,KAN,29-Nov,1,0,1,BUF,30,22,-5.5,41.5,52,0
2015,13,KAN,6-Dec,1,0,0,RAI,34,20,-3,44.5,54,1
2015,14,KAN,13-Dec,1,0,1,SDG,10,3,-10.5,44,13,2
2015,15,KAN,20-Dec,1,0,0,RAV,34,14,-6.5,41,48,0
2015,16,KAN,27-Dec,1,0,1,CLE,17,13,-10.5,42.5,30,0
2015,17,KAN,3-Jan,1,0,1,RAI,23,17,-7,43,40,2
2015,1,SDG,13-Sep,1,0,1,DET,33,28,-2.5,45.5,61,0
2015,2,SDG,20-Sep,0,0,0,CIN,19,24,3,47,43,0
2015,3,SDG,27-Sep,0,0,0,MIN,14,31,1,44.5,45,0
2015,4,SDG,4-Oct,1,0,1,CLE,30,27,-7,44.5,57,0
2015,5,SDG,12-Oct,0,0,1,PIT,20,24,-3.5,46,44,0
2015,6,SDG,18-Oct,0,0,0,GNB,20,27,10.5,51,47,0
2015,7,SDG,25-Oct,0,0,1,RAI,29,37,-3.5,47,66,1
2015,8,SDG,1-Nov,0,0,0,RAV,26,29,3.5,51,55,0
2015,9,SDG,9-Nov,0,0,1,CHI,19,22,-4.5,49.5,41,0
2015,11,SDG,22-Nov,0,0,1,KAN,3,33,3,45,36,1
2015,12,SDG,29-Nov,1,0,0,JAX,31,25,4.5,46.5,56,0
2015,13,SDG,6-Dec,0,0,1,DEN,3,17,3.5,43.5,20,1
2015,14,SDG,13-Dec,0,0,0,KAN,3,10,10.5,44,13,2
2015,15,SDG,20-Dec,1,0,1,MIA,30,14,-1.5,46,44,0
2015,16,SDG,24-Dec,0,1,0,RAI,20,23,6,46.5,43,2
2015,17,SDG,3-Jan,0,0,0,DEN,20,27,10,41.5,47,2
2015,1,RAM,13-Sep,1,1,1,SEA,34,31,4,40.5,65,1
2015,2,RAM,20-Sep,0,0,0,WAS,10,24,-3,41,34,0
2015,3,RAM,27-Sep,0,0,1,PIT,6,12,1,48,18,0
2015,4,RAM,4-Oct,1,0,0,CRD,24,22,7,44,46,1
2015,5,RAM,11-Oct,0,0,0,GNB,10,24,9,45.5,34,0
2015,7,RAM,25-Oct,1,0,1,CLE,24,6,-6.5,41.5,30,0
2015,8,RAM,1-Nov,1,0,1,SFO,27,6,-7.5,39.5,33,1
2015,9,RAM,8-Nov,0,1,0,MIN,18,21,1,40,39,0
2015,10,RAM,15-Nov,0,0,1,CHI,13,37,-6.5,42.5,50,0
2015,11,RAM,22-Nov,0,0,0,RAV,13,16,2.5,42,29,0
2015,12,RAM,29-Nov,0,0,0,CIN,7,31,8.5,42,38,0
2015,13,RAM,6-Dec,0,0,1,CRD,3,27,4.5,43,30,2
2015,14,RAM,13-Dec,1,0,1,DET,21,14,3.5,41,35,0
2015,15,RAM,17-Dec,1,0,1,TAM,31,23,-2.5,41,54,0
2015,16,RAM,27-Dec,1,0,0,SEA,23,17,12,40,40,2
2015,17,RAM,3-Jan,0,1,0,SFO,16,19,-3.5,37.5,35,2
2015,1,RAI,13-Sep,0,0,1,CIN,13,33,3,43,46,0
2015,2,RAI,20-Sep,1,0,1,RAV,37,33,6,43,70,0
2015,3,RAI,27-Sep,1,0,0,CLE,27,20,3.5,42.5,47,0
2015,4,RAI,4-Oct,0,0,0,CHI,20,22,-3,44,42,0
2015,5,RAI,11-Oct,0,0,1,DEN,10,16,4,44,26,1
2015,7,RAI,25-Oct,1,0,0,SDG,37,29,3.5,47,66,1
2015,8,RAI,1-Nov,1,0,1,NYJ,34,20,3,44,54,0
2015,9,RAI,8-Nov,0,0,0,PIT,35,38,4.5,48.5,73,0
2015,10,RAI,15-Nov,0,0,1,MIN,14,30,-3,44,44,0
2015,11,RAI,22-Nov,0,0,0,DET,13,18,-1,49,31,0
2015,12,RAI,29-Nov,1,0,0,OTI,24,21,-1,44,45,0
2015,13,RAI,6-Dec,0,0,1,KAN,20,34,3,44.5,54,1
2015,14,RAI,13-Dec,1,0,0,DEN,15,12,6.5,43.5,27,2
2015,15,RAI,20-Dec,0,0,1,GNB,20,30,3,47,50,0
2015,16,RAI,24-Dec,1,1,1,SDG,23,20,-6,46.5,43,2
2015,17,RAI,3-Jan,0,0,0,KAN,17,23,7,43,40,2
2015,1,MIA,13-Sep,1,0,0,WAS,17,10,-3,43.5,27,0
2015,2,MIA,20-Sep,0,0,0,JAX,20,23,-6,41.5,43,0
2015,3,MIA,27-Sep,0,0,1,BUF,14,41,-2.5,41.5,55,1
2015,4,MIA,4-Oct,0,0,1,NYJ,14,27,1.5,42,41,1
2015,6,MIA,18-Oct,1,0,0,OTI,38,10,2,43.5,48,0
2015,7,MIA,25-Oct,1,0,1,HTX,44,26,-4.5,44.5,70,0
2015,8,MIA,29-Oct,0,0,0,NWE,7,36,7.5,50.5,43,1
2015,9,MIA,8-Nov,0,0,0,BUF,17,33,3,44,50,2
2015,10,MIA,15-Nov,1,0,0,PHI,20,19,6,49.5,39,0
2015,11,MIA,22-Nov,0,0,1,DAL,14,24,1.5,46,38,0
2015,12,MIA,29-Nov,0,0,0,NYJ,20,38,4,42.5,58,2
2015,13,MIA,6-Dec,1,0,1,RAV,15,13,-3.5,42.5,28,0
2015,14,MIA,14-Dec,0,0,1,NYG,24,31,1,46.5,55,0
2015,15,MIA,20-Dec,0,0,0,SDG,14,30,1.5,46,44,0
2015,16,MIA,27-Dec,0,0,1,CLT,12,18,-2.5,43,30,0
2015,17,MIA,3-Jan,1,0,1,NWE,20,10,9,46.5,30,2
2015,1,MIN,14-Sep,0,0,0,SFO,3,20,-1.5,41.5,23,0
2015,2,MIN,20-Sep,1,0,1,DET,26,16,-2,43.5,42,1
2015,3,MIN,27-Sep,1,0,1,SDG,31,14,-1,44.5,45,0
2015,4,MIN,4-Oct,0,0,0,DEN,20,23,7,42.5,43,0
2015,6,MIN,18-Oct,1,0,1,KAN,16,10,-3.5,43,26,0
2015,7,MIN,25-Oct,1,0,0,DET,28,19,-2,44.5,47,2
2015,8,MIN,1-Nov,1,0,0,CHI,23,20,-1,43,43,1
2015,9,MIN,8-Nov,1,1,1,RAM,21,18,-1,40,39,0
2015,10,MIN,15-Nov,1,0,0,RAI,30,14,3,44,44,0
2015,11,MIN,22-Nov,0,0,1,GNB,13,30,-1,44,43,1
2015,12,MIN,29-Nov,1,0,0,ATL,20,10,2.5,45.5,30,0
2015,13,MIN,6-Dec,0,0,1,SEA,7,38,1.5,42,45,0
2015,14,MIN,10-Dec,0,0,0,CRD,20,23,8.5,46.5,43,0
2015,15,MIN,20-Dec,1,0,1,CHI,38,17,-5.5,43,55,2
2015,16,MIN,27-Dec,1,0,1,NYG,49,17,-7,44.5,66,0
2015,17,MIN,3-Jan,1,0,0,GNB,20,13,3,45.5,33,2
2015,1,NWE,10-Sep,1,0,1,PIT,28,21,-7,52,49,0
2015,2,NWE,20-Sep,1,0,0,BUF,40,32,-1,44,72,1
2015,3,NWE,27-Sep,1,0,1,JAX,51,17,-13.5,49,68,0
2015,5,NWE,11-Oct,1,0,0,DAL,30,6,-9,49.5,36,0
2015,6,NWE,18-Oct,1,0,0,CLT,34,27,-9.5,54.5,61,0
2015,7,NWE,25-Oct,1,0,1,NYJ,30,23,-7.5,47.5,53,1
2015,8,NWE,29-Oct,1,0,1,MIA,36,7,-7.5,50.5,43,1
2015,9,NWE,8-Nov,1,0,1,WAS,27,10,-14,52,37,0
2015,10,NWE,15-Nov,1,0,0,NYG,27,26,-7.5,54,53,0
2015,11,NWE,23-Nov,1,0,1,BUF,20,13,-7,48,33,2
2015,12,NWE,29-Nov,0,1,0,DEN,24,30,-2.5,43.5,54,0
2015,13,NWE,6-Dec,0,0,1,PHI,28,35,-8,49,63,0
2015,14,NWE,13-Dec,1,0,0,HTX,27,6,-3.5,45,33,0
2015,15,NWE,20-Dec,1,0,1,OTI,33,16,-14,46.5,49,0
2015,16,NWE,27-Dec,0,1,0,NYJ,20,26,-3,45,46,2
2015,17,NWE,3-Jan,0,0,0,MIA,10,20,-9,46.5,30,2
2015,1,NOR,13-Sep,0,0,0,CRD,19,31,2,48.5,50,0
2015,2,NOR,20-Sep,0,0,1,TAM,19,26,-10,47.5,45,1
2015,3,NOR,27-Sep,0,0,0,CAR,22,27,9.5,43.5,49,1
2015,4,NOR,4-Oct,1,1,1,DAL,26,20,-3,48,46,0
2015,5,NOR,11-Oct,0,0,0,PHI,17,39,6,49.5,56,0
2015,6,NOR,15-Oct,1,0,1,ATL,31,21,3,51,52,1
2015,7,NOR,25-Oct,1,0,0,CLT,27,21,4,52,48,0
2015,8,NOR,1-Nov,1,0,1,NYG,52,49,-3,49.5,101,0
2015,9,NOR,8-Nov,0,1,1,OTI,28,34,-7.5,48,62,0
2015,10,NOR,15-Nov,0,0,0,WAS,14,47,-1,50,61,0
2015,12,NOR,29-Nov,0,0,0,HTX,6,24,3,48,30,0
2015,13,NOR,6-Dec,0,0,1,CAR,38,41,6.5,50,79,2
2015,14,NOR,13-Dec,1,0,0,TAM,24,17,4.5,50.5,41,2
2015,15,NOR,21-Dec,0,0,1,DET,27,35,-2.5,51.5,62,0
2015,16,NOR,27-Dec,1,0,1,JAX,38,27,-3,51.5,65,0
2015,17,NOR,3-Jan,1,0,0,ATL,20,17,5.5,52.5,37,2
2015,1,NYG,13-Sep,0,0,0,DAL,26,27,6,51.5,53,1
2015,2,NYG,20-Sep,0,0,1,ATL,20,24,-2.5,51,44,0
2015,3,NYG,24-Sep,1,0,1,WAS,32,21,-3.5,44,53,1
2015,4,NYG,4-Oct,1,0,0,BUF,24,10,5.5,45.5,34,0
2015,5,NYG,11-Oct,1,0,1,SFO,30,27,-6.5,43,57,0
2015,6,NYG,19-Oct,0,0,0,PHI,7,27,5,49.5,34,1
2015,7,NYG,25-Oct,1,0,1,DAL,27,20,-3,45,47,2
2015,8,NYG,1-Nov,0,0,0,NOR,49,52,3,49.5,101,0
2015,9,NYG,8-Nov,1,0,0,TAM,32,18,-1,49.5,50,0
2015,10,NYG,15-Nov,0,0,1,NWE,26,27,7.5,54,53,0
2015,12,NYG,29-Nov,0,0,0,WAS,14,20,-2.5,47,34,2
2015,13,NYG,6-Dec,0,1,1,NYJ,20,23,2.5,46.5,43,0
2015,14,NYG,14-Dec,1,0,0,MIA,31,24,-1,46.5,55,0
2015,15,NYG,20-Dec,0,0,1,CAR,35,38,4,48,73,0
2015,16,NYG,27-Dec,0,0,0,MIN,17,49,7,44.5,66,0
2015,17,NYG,3-Jan,0,0,1,PHI,30,35,-5,51,65,2
2015,1,NYJ,13-Sep,1,0,1,CLE,31,10,-3.5,39.5,41,0
2015,2,NYJ,21-Sep,1,0,0,CLT,20,7,7,46.5,27,0
2015,3,NYJ,27-Sep,0,0,1,PHI,17,24,-1.5,45.5,41,0
2015,4,NYJ,4-Oct,1,0,0,MIA,27,14,-1.5,42,41,1
2015,6,NYJ,18-Oct,1,0,1,WAS,34,20,-7,40.5,54,0
2015,7,NYJ,25-Oct,0,0,0,NWE,23,30,7.5,47.5,53,1
2015,8,NYJ,1-Nov,0,0,0,RAI,20,34,-3,44,54,0
2015,9,NYJ,8-Nov,1,0,1,JAX,28,23,-8,42,51,0
2015,10,NYJ,12-Nov,0,0,1,BUF,17,22,-2.5,42.5,39,1
2015,11,NYJ,22-Nov,0,0,0,HTX,17,24,-3,40.5,41,0
2015,12,NYJ,29-Nov,1,0,1,MIA,38,20,-4,42.5,58,2
2015,13,NYJ,6-Dec,1,1,0,NYG,23,20,-2.5,46.5,43,0
2015,14,NYJ,13-Dec,1,0,1,OTI,30,8,-7,43,38,0
2015,15,NYJ,19-Dec,1,0,0,DAL,19,16,-3,41.5,35,0
2015,16,NYJ,27-Dec,1,1,1,NWE,26,20,3,45,46,2
2015,17,NYJ,3-Jan,0,0,0,BUF,17,22,-3,42,39,2
2015,1,PHI,14-Sep,0,0,0,ATL,24,26,-2.5,54.5,50,0
2015,2,PHI,20-Sep,0,0,1,DAL,10,20,-5,55,30,1
2015,3,PHI,27-Sep,1,0,0,NYJ,24,17,1.5,45.5,41,0
2015,4,PHI,4-Oct,0,0,0,WAS,20,23,-3,44,43,1
2015,5,PHI,11-Oct,1,0,1,NOR,39,17,-6,49.5,56,0
2015,6,PHI,19-Oct,1,0,1,NYG,27,7,-5,49.5,34,1
2015,7,PHI,25-Oct,0,0,0,CAR,16,27,3,45,43,0
2015,9,PHI,8-Nov,1,1,0,DAL,33,27,-3,43.5,60,2
2015,10,PHI,15-Nov,0,0,1,MIA,19,20,-6,49.5,39,0
2015,11,PHI,22-Nov,0,0,1,TAM,17,45,-6,44.5,62,0
2015,12,PHI,26-Nov,0,0,0,DET,14,45,2,46,59,0
2015,13,PHI,6-Dec,1,0,0,NWE,35,28,8,49,63,0
2015,14,PHI,13-Dec,1,0,1,BUF,23,20,-1,47,43,0
2015,15,PHI,20-Dec,0,0,1,CRD,17,40,3.5,51.5,57,0
2015,16,PHI,26-Dec,0,0,1,WAS,24,38,-3,48,62,2
2015,17,PHI,3-Jan,1,0,0,NYG,35,30,5,51,65,2
2015,1,PIT,10-Sep,0,0,0,NWE,21,28,7,52,49,0
2015,2,PIT,20-Sep,1,0,1,SFO,43,18,-6.5,45.5,61,0
2015,3,PIT,27-Sep,1,0,0,RAM,12,6,-1,48,18,0
2015,4,PIT,1-Oct,0,1,1,RAV,20,23,2.5,43.5,43,1
2015,5,PIT,12-Oct,1,0,0,SDG,24,20,3.5,46,44,0
2015,6,PIT,18-Oct,1,0,1,CRD,25,13,3.5,45,38,0
2015,7,PIT,25-Oct,0,0,0,KAN,13,23,3,43,36,0
2015,8,PIT,1-Nov,0,0,1,CIN,10,16,-1,48.5,26,1
2015,9,PIT,8-Nov,1,0,1,RAI,38,35,-4.5,48.5,73,0
2015,10,PIT,15-Nov,1,0,1,CLE,30,9,-6,41.5,39,1
2015,12,PIT,29-Nov,0,0,0,SEA,30,39,3.5,45.5,69,0
2015,13,PIT,6-Dec,1,0,1,CLT,45,10,-7.5,49,55,0
2015,14,PIT,13-Dec,1,0,0,CIN,33,20,2.5,50,53,2
2015,15,PIT,20-Dec,1,0,1,DEN,34,27,-6,45,61,0
2015,16,PIT,27-Dec,0,0,0,RAV,17,20,-10,47,37,2
2015,17,PIT,3-Jan,1,0,0,CLE,28,12,-11,46.5,40,2
2015,1,SEA,13-Sep,0,1,0,RAM,31,34,-4,40.5,65,1
